"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_symbol","ensembl_id","feature_num"
1.49609578491649e-30,1.64510585952299,0.647,0.263,2.31580666547223e-26,"25","Feature5323","Dstn",NA,5323
1.5089239037991e-30,1.79980065027431,0.66,0.29,2.33566331069063e-26,"25","Feature2402","Atp1a1",NA,2402
1.52502642776885e-30,1.52391120935387,0.34,0.077,2.3605884075434e-26,"25","Feature2481","Atxn1",NA,2481
1.68402693482421e-30,1.22937583413537,0.533,0.159,2.6067052924144e-26,"25","Feature10479","Metrn",NA,10479
1.71401247466037e-30,1.16392742551175,0.78,0.343,2.65311990952679e-26,"25","Feature18791","Tob1",NA,18791
1.79581667645734e-30,0.591510643152939,0.947,0.697,2.77974463348832e-26,"25","Feature2069","Apoe",NA,2069
1.87154747937867e-30,0.520580978707913,0.54,0.163,2.89696834333025e-26,"25","Feature14317","Pla2g7",NA,14317
3.52768117199356e-30,1.7626649789927,0.287,0.058,5.46049768612883e-26,"25","Feature17799","Suclg2",NA,17799
3.69672838003982e-30,1.05610386997453,0.72,0.29,5.72216585946363e-26,"25","Feature8026","Gsn",NA,8026
4.5874857774695e-30,2.40378956648296,0.28,0.057,7.10096923494503e-26,"25","Feature18872","Traf3ip1",NA,18872
4.97398234271888e-30,1.25982944951405,0.853,0.536,7.69922726829455e-26,"25","Feature17350","Sod1",NA,17350
5.81943007914858e-30,1.16515466511727,0.853,0.394,9.00789581951409e-26,"25","Feature14368","Plekhb1",NA,14368
7.18478239320937e-30,1.70725106271582,0.253,0.048,1.11213246664488e-25,"25","Feature8351","Hipk3",NA,8351
1.96903579571476e-29,1.54017391183933,0.453,0.131,3.04787050818688e-25,"25","Feature8770","Ift52",NA,8770
2.71262880063792e-29,1.35144468486588,0.373,0.092,4.19887812050744e-25,"25","Feature14275","Pkd2",NA,14275
2.77805139874951e-29,1.67172620345813,0.44,0.126,4.30014576012437e-25,"25","Feature3443","Ccs",NA,3443
2.89520804217058e-29,1.83268259599013,0.32,0.074,4.48149252847585e-25,"25","Feature18489","Tmem108",NA,18489
3.38513764580566e-29,0.891782600181902,0.567,0.179,5.23985456194258e-25,"25","Feature8717","Ier5",NA,8717
3.7945929994844e-29,1.49110569946656,0.493,0.151,5.87365050390191e-25,"25","Feature15026","Psmd9",NA,15026
4.65018500066297e-29,1.80548748587236,0.26,0.05,7.19802136252621e-25,"25","Feature11616","Myh14",NA,11616
4.72821936817721e-29,1.99220275359016,0.42,0.119,7.31881076000151e-25,"25","Feature6705","Gclc",NA,6705
4.8280801489649e-29,2.10058479846856,0.267,0.054,7.47338526258277e-25,"25","Feature13989","Pdk1",NA,13989
5.07896897065032e-29,1.34395949857256,0.327,0.073,7.86173606966964e-25,"25","Feature6349","Fkbp9",NA,6349
5.42512627487798e-29,1.92275205631158,0.287,0.061,8.39755296088362e-25,"25","Feature2628","Bambi",NA,2628
5.88098562766478e-29,1.40077565023967,0.327,0.074,9.10317765306231e-25,"25","Feature3572","Cdc42ep4",NA,3572
7.16672276699432e-29,2.12113028396602,0.273,0.057,1.10933701710305e-24,"25","Feature20093","Wdr92",NA,20093
8.27630423006416e-29,1.69569650059119,0.313,0.071,1.28108913177163e-24,"25","Feature1664","Agtrap",NA,1664
9.11082285277007e-29,1.28772757215543,0.773,0.379,1.41026426938028e-24,"25","Feature8452","Hmgn1",NA,8452
9.41569579910253e-29,1.05102406076183,0.327,0.072,1.45745555274308e-24,"25","Feature5681","Emp2",NA,5681
1.39191077863111e-28,1.92338676453252,0.393,0.108,2.15453869424309e-24,"25","Feature11305","Mpp1",NA,11305
2.13885862015818e-28,1.53061048195583,0.48,0.148,3.31073925814284e-24,"25","Feature17499","Spint2",NA,17499
6.75736685307617e-28,1.24330373241864,0.647,0.253,1.04597281518766e-23,"25","Feature11460","Msi2",NA,11460
8.01105180769135e-28,1.54089534230105,0.473,0.146,1.24003070931254e-23,"25","Feature17555","Sqle",NA,17555
8.38155991393966e-28,1.41702808414869,0.46,0.137,1.29738165907872e-23,"25","Feature19019","Trp53bp2",NA,19019
1.03848925541118e-27,1.41254211029205,0.313,0.07,1.60747751845096e-23,"25","Feature8803","Igsf11",NA,8803
1.13338745608658e-27,1.46771364064475,0.487,0.155,1.75437044327642e-23,"25","Feature16421","Serpinb6a",NA,16421
1.4919649453062e-27,1.96183793519272,0.293,0.067,2.30941253883947e-23,"25","Feature20080","Wdr73",NA,20080
1.55142730065396e-27,0.269596701801439,0.747,0.258,2.40145431868226e-23,"25","Feature7893","Gpr37l1",NA,7893
2.32798583534332e-27,1.64230893167494,0.447,0.14,3.60348927452793e-23,"25","Feature8907","Ildr2",NA,8907
3.79419404413765e-27,1.52058531979079,0.547,0.195,5.87303296092067e-23,"25","Feature5675","Eml2",NA,5675
4.14211888373519e-27,1.84560116890557,0.26,0.054,6.4115858201337e-23,"25","Feature20130","Wnk2",NA,20130
4.53778656438956e-27,1.74505632591557,0.367,0.097,7.0240398230186e-23,"25","Feature20067","Wdr54",NA,20067
4.9312478065467e-27,1.2044861404128,0.253,0.05,7.63307847975364e-23,"25","Feature10203","Maml2",NA,10203
5.57632193047084e-27,1.22996617590743,0.5,0.159,8.63158871617581e-23,"25","Feature5940","Fads1",NA,5940
7.05457940339502e-27,1.9493011001925,0.267,0.057,1.09197834585152e-22,"25","Feature15858","Rpgrip1l",NA,15858
1.38152181283552e-26,1.46025199749517,0.313,0.074,2.1384576140881e-22,"25","Feature14422","Plxnb1",NA,14422
1.62304746632929e-26,1.289718367387,0.287,0.063,2.51231517313111e-22,"25","Feature13581","Orai3",NA,13581
2.11473259029786e-26,1.50632686199901,0.58,0.221,3.27339457652205e-22,"25","Feature17764","Strbp",NA,17764
2.28092350822762e-26,1.95411038209071,0.307,0.075,3.53064149838553e-22,"25","Feature20052","Wdr34",NA,20052
2.42050452027497e-26,0.729087919371003,0.607,0.214,3.74669894693362e-22,"25","Feature3650","Cdkn1a",NA,3650
2.52768957849016e-26,1.34979469898862,0.553,0.201,3.91261069854491e-22,"25","Feature3930","Ckap5",NA,3930
3.65013608823831e-26,0.36333356227731,0.733,0.278,5.65004565098408e-22,"25","Feature20474","Zfp36",NA,20474
4.35819650515693e-26,1.45471119625253,0.26,0.054,6.74605237033241e-22,"25","Feature5060","Dhx16",NA,5060
4.67842107701456e-26,0.885505381318923,0.973,0.78,7.24172798511083e-22,"25","Feature8613","Hsp90aa1",NA,8613
4.93819761589835e-26,1.27211009240619,0.553,0.195,7.64383608964906e-22,"25","Feature2799","Bhlhe40",NA,2799
6.59195484114268e-26,1.45188081418534,0.46,0.148,1.02036868986047e-21,"25","Feature12408","Odf2",NA,12408
7.48434734066582e-26,1.23744971434841,0.707,0.318,1.15850212486166e-21,"25","Feature14632","Ppp1cb",NA,14632
8.89072872830202e-26,1.64974430351391,0.507,0.18,1.37619589985387e-21,"25","Feature8625","Hspa4l",NA,8625
1.01820058043457e-25,1.64489897454172,0.32,0.08,1.57607267845467e-21,"25","Feature14168","Phtf1",NA,14168
1.09788030602542e-25,1.18599893037888,0.5,0.158,1.69940892569674e-21,"25","Feature19091","Tspan15",NA,19091
1.14383391577126e-25,1.10534617183775,0.353,0.089,1.77054051822233e-21,"25","Feature18499","Tmem123",NA,18499
1.15831321566725e-25,1.52119363067484,0.387,0.109,1.79295302653133e-21,"25","Feature4400","Csad",NA,4400
1.32720231016049e-25,1.62521325277769,0.347,0.092,2.05437645589743e-21,"25","Feature16734","Slc1a4",NA,16734
1.41871286663696e-25,0.824733867871389,0.88,0.498,2.19602564626735e-21,"25","Feature9164","Junb",NA,9164
1.72840726848985e-25,1.33328921481392,0.647,0.293,2.67540161089544e-21,"25","Feature2411","Atp2a2",NA,2411
2.51557733453934e-25,1.25005856475915,0.267,0.057,3.89386215613344e-21,"25","Feature1282","Abca1",NA,1282
2.9695596755246e-25,1.09736787090193,0.4,0.114,4.59658142174453e-21,"25","Feature2416","Atp2b4",NA,2416
4.41109108706567e-25,1.33215511859265,0.62,0.253,6.82792789366894e-21,"25","Feature8767","Ift20",NA,8767
5.16241679360374e-25,1.33304533918821,0.253,0.054,7.99090495481924e-21,"25","Feature17073","Smad4",NA,17073
5.648153800232e-25,1.45061442525769,0.607,0.245,8.74277726737911e-21,"25","Feature8345","Hint2",NA,8345
6.11780743950613e-25,1.21788544602169,0.287,0.066,9.46975413561153e-21,"25","Feature19044","Trps1",NA,19044
6.33800157081388e-25,1.1981794987093,0.82,0.468,9.8105926314628e-21,"25","Feature9420","Klf6",NA,9420
6.79478525678566e-25,1.13437799760613,0.32,0.079,1.05176480989785e-20,"25","Feature8313","Hey1",NA,8313
7.16990920248144e-25,1.12829307022478,0.793,0.428,1.1098302454521e-20,"25","Feature13654","Oxct1",NA,13654
7.44269998029565e-25,1.3488916933001,0.567,0.215,1.15205552994996e-20,"25","Feature375","1810058I24Rik",NA,375
9.34648304751915e-25,1.27119703931393,0.3,0.071,1.44674211092549e-20,"25","Feature19145","Ttc28",NA,19145
9.47008230801295e-25,1.24737889709428,0.687,0.312,1.46587404045732e-20,"25","Feature4583","Cyb5r3",NA,4583
1.02983003814535e-24,1.71823369544872,0.267,0.06,1.59407391604518e-20,"25","Feature17789","Stxbp4",NA,17789
1.43185255721104e-24,1.60723319053851,0.38,0.109,2.21636457330698e-20,"25","Feature5383","Dync2h1",NA,5383
1.44943816877171e-24,1.66715725318108,0.453,0.146,2.24358534144173e-20,"25","Feature5332","Dtx1",NA,5332
1.56549188363448e-24,1.26461434641034,0.367,0.101,2.42322488667781e-20,"25","Feature6497","Fsd1l",NA,6497
1.92480753849324e-24,1.38914595397704,0.38,0.109,2.97940958883368e-20,"25","Feature9523","Kndc1",NA,9523
2.41718965197452e-24,1.20809257744997,0.28,0.064,3.74156786229136e-20,"25","Feature19429","Unc119b",NA,19429
2.62127246280556e-24,1.2155075017441,0.347,0.093,4.05746764517672e-20,"25","Feature11768","Nbl1",NA,11768
2.83386835129224e-24,1.14596766619747,0.493,0.163,4.38654482096525e-20,"25","Feature4437","Csrnp1",NA,4437
4.04289608163721e-24,1.08698010705571,0.54,0.187,6.25799884476623e-20,"25","Feature11644","Myo10",NA,11644
5.31156084116589e-24,1.88844313886079,0.273,0.065,8.22176502604068e-20,"25","Feature9342","Khdrbs3",NA,9342
5.89994038100299e-24,1.21779728972258,0.673,0.301,9.13251771575453e-20,"25","Feature6857","Glod4",NA,6857
6.93461738109199e-24,1.5821381304819,0.26,0.058,1.07340942441923e-19,"25","Feature8764","Ift122",NA,8764
7.08004165820991e-24,0.923968809373095,0.327,0.082,1.09591964827431e-19,"25","Feature12133","Npas3",NA,12133
7.92862038105773e-24,0.691381652373821,0.44,0.131,1.22727114878393e-19,"25","Feature16702","Slc16a1",NA,16702
7.98597627166331e-24,1.80887858743689,0.267,0.062,1.23614926709076e-19,"25","Feature20212","Xrcc5",NA,20212
9.64829537737366e-24,1.23796159513619,0.32,0.081,1.49345964146367e-19,"25","Feature17358","Sorbs3",NA,17358
9.88039571675812e-24,1.48124959120229,0.327,0.087,1.52938645299699e-19,"25","Feature9925","Lpin1",NA,9925
1.01771945480363e-23,1.36935770936318,0.467,0.157,1.57532794409053e-19,"25","Feature11384","Mrpl39",NA,11384
1.05670313546747e-23,1.507120395814,0.293,0.072,1.6356707833901e-19,"25","Feature18949","Trim33",NA,18949
2.07779722836129e-23,1.04815446607808,0.593,0.225,3.21622232978044e-19,"25","Feature17345","Socs3",NA,17345
2.4360762441543e-23,1.59878730775489,0.273,0.065,3.77080241832643e-19,"25","Feature11485","Mta1",NA,11485
2.45935404236231e-23,1.03887000981534,0.327,0.085,3.80683412217261e-19,"25","Feature16930","Slc41a1",NA,16930
2.8196603194107e-23,1.39097139625613,0.253,0.056,4.36455220841583e-19,"25","Feature4738","D330023K18Rik",NA,4738
3.03231734228853e-23,1.53798637543019,0.28,0.068,4.69372401412841e-19,"25","Feature549","3110082I17Rik",NA,549
3.24958269623647e-23,1.53363291500951,0.253,0.056,5.03002905550443e-19,"25","Feature9408","Klf10",NA,9408
4.7756514093274e-23,1.34151540040972,0.333,0.089,7.39223081649788e-19,"25","Feature5868","Exoc1",NA,5868
5.51846054366215e-23,1.58854646764084,0.36,0.106,8.54202507553464e-19,"25","Feature16062","Ruvbl1",NA,16062
6.07584747639734e-23,1.73715494676374,0.393,0.123,9.40480430871544e-19,"25","Feature3646","Cdkl2",NA,3646
8.39207694369175e-23,1.35456440857551,0.6,0.244,1.29900959011405e-18,"25","Feature17805","Sugt1",NA,17805
9.00547872527788e-23,0.909617382761627,0.8,0.453,1.39395805188576e-18,"25","Feature5346","Dusp1",NA,5346
1.24698737442353e-22,1.49911477769631,0.287,0.071,1.93021175687019e-18,"25","Feature17733","Stk3",NA,17733
1.5262808146178e-22,0.457317351588631,0.46,0.145,2.3625300729469e-18,"25","Feature6606","Gadd45b",NA,6606
1.5897141263733e-22,1.11879583990471,0.573,0.225,2.46071849621323e-18,"25","Feature14523","Polr2i",NA,14523
1.62557257217299e-22,1.74033208974363,0.393,0.126,2.51622378446656e-18,"25","Feature3200","Casd1",NA,3200
1.64596375205194e-22,0.723314411311462,0.967,0.866,2.54778729180119e-18,"25","Feature19294","Ubc",NA,19294
1.84443032361413e-22,1.6149141774717,0.42,0.141,2.85499369792231e-18,"25","Feature4049","Cluap1",NA,4049
2.24388902725515e-22,1.42286307427636,0.36,0.106,3.47331582528825e-18,"25","Feature5963","Fam118a",NA,5963
3.08351087505917e-22,1.33758597474272,0.293,0.075,4.7729664835041e-18,"25","Feature16346","Sema6d",NA,16346
3.09188116813349e-22,1.46619573802317,0.447,0.151,4.78592286015383e-18,"25","Feature13813","Pcbd2",NA,13813
3.32097302842261e-22,1.5749686151159,0.34,0.098,5.14053415069536e-18,"25","Feature11294","Mpdz",NA,11294
3.35626370392816e-22,1.21403661997186,0.327,0.088,5.19516058731039e-18,"25","Feature4931","Decr1",NA,4931
3.90911804255372e-22,1.37414837886924,0.5,0.185,6.0509238180689e-18,"25","Feature14284","Pkig",NA,14284
4.60947534346756e-22,0.618457299983304,0.573,0.199,7.13500688415343e-18,"25","Feature9913","Lpar1",NA,9913
5.04816945950906e-22,1.40742512438914,0.393,0.125,7.81406150637407e-18,"25","Feature7732","Gnal",NA,7732
6.61489204697929e-22,0.878548786971636,0.52,0.184,1.02391913995192e-17,"25","Feature2035","Apbb2",NA,2035
8.10979019254309e-22,1.67893366204464,0.36,0.111,1.25531442390374e-17,"25","Feature5199","Dnajc6",NA,5199
1.0519830393034e-21,1.80450812079864,0.26,0.063,1.62836454653774e-17,"25","Feature10276","Mapkbp1",NA,10276
1.11709125077924e-21,1.49878617942348,0.387,0.122,1.72914554708119e-17,"25","Feature9289","Kctd10",NA,9289
1.20902782837587e-21,1.01089304742062,0.873,0.557,1.87145417554301e-17,"25","Feature16475","Sf3b2",NA,16475
1.28906459551529e-21,1.45227794493401,0.26,0.063,1.99534308739812e-17,"25","Feature18881","Trak1",NA,18881
1.28994756029776e-21,1.44024377927721,0.38,0.119,1.99670982858491e-17,"25","Feature17173","Snhg9",NA,17173
1.31837960666291e-21,1.09181106095928,0.507,0.184,2.04071979315352e-17,"25","Feature17601","Srsf10",NA,17601
1.49254342095212e-21,1.003980141783,0.4,0.122,2.31030796129179e-17,"25","Feature9953","Lrp10",NA,9953
1.59925056511029e-21,1.32592983066766,0.48,0.175,2.47547994973422e-17,"25","Feature2861","Bola3",NA,2861
1.66000581201733e-21,1.33166908964185,0.287,0.073,2.56952299642163e-17,"25","Feature1785","Aldh4a1",NA,1785
1.76619538480981e-21,0.911431774883918,0.32,0.085,2.7338938361471e-17,"25","Feature1703","Aif1l",NA,1703
1.85232357201903e-21,1.12031109074837,0.447,0.15,2.86721165712826e-17,"25","Feature9182","Kazn",NA,9182
2.28024615196794e-21,0.932835605762248,0.267,0.064,3.52959301863118e-17,"25","Feature9806","Lhfp",NA,9806
2.73173338668388e-21,1.80867110251314,0.253,0.062,4.22845010924797e-17,"25","Feature2664","Bbs7",NA,2664
3.58476806460366e-21,0.995681222335914,0.6,0.246,5.5488624872e-17,"25","Feature11869","Neat1",NA,11869
3.64780801742455e-21,1.1514169263371,0.42,0.137,5.64644203017146e-17,"25","Feature14326","Plat",NA,14326
4.88651293607326e-21,1.43606591442057,0.267,0.067,7.5638333737478e-17,"25","Feature13780","Parva",NA,13780
5.82143274603654e-21,1.55915553792168,0.367,0.115,9.01099574758996e-17,"25","Feature9775","Leng8",NA,9775
6.28838814450683e-21,0.422700967848143,0.733,0.317,9.73379600888212e-17,"25","Feature18385","Timp3",NA,18385
6.42309437238564e-21,0.955023418072049,0.4,0.126,9.94230777901573e-17,"25","Feature5070","Dhx40",NA,5070
6.68597495276794e-21,0.860239590182922,0.473,0.16,1.03492206293895e-16,"25","Feature9538","Krcc1",NA,9538
